ClockTime(s)_UtilizationValuesFrom:	Vision_Module	Audio_Module	Perceptual_SubNetwork	Production_Module	Declarative_Module	Imaginary_Module	Cognitive_SubNetwork	Motor_Module	Speech_Module	Motor_SubNetwork	Overall_Utilization
0.5	0.16999999999999996	0.0	0.08499999999999998	0.34999999999999987	0.0	0.5650000000000002	0.305	0.0	0.0	0.0	0.12999999999999998
1.5	0.16999999999999993	0.0	0.08499999999999996	0.40000000000000013	0.0	0.5149999999999999	0.305	0.0	0.0	0.0	0.12999999999999998
2.5	0.1299999999999999	0.0	0.06499999999999995	0.3949999999999996	0.0	0.5200000000000005	0.305	0.0	0.0	0.0	0.12333333333333331
3.5	0.125	0.0	0.0625	0.3150000000000004	0.0	0.5999999999999996	0.305	0.0	0.0	0.0	0.1225
4.5	0.16999999999999993	0.0	0.08499999999999996	0.33999999999999986	0.0	0.5750000000000002	0.305	0.0	0.0	0.0	0.12999999999999998
5.5	0.16999999999999993	0.4499999999999993	0.3099999999999996	0.4500000000000002	0.0	0.45000000000000107	0.30000000000000043	0.0	0.0	0.0	0.20333333333333337
6.5	0.0	0.0	0.0	0.04999999999999982	0.7750000000000004	0.17499999999999982	0.3333333333333333	0.0	0.0	0.0	0.1111111111111111
7.5	0.0	0.2999999999999998	0.1499999999999999	0.1750000000000016	0.22499999999999964	0.1999999999999993	0.20000000000000018	0.0	0.0	0.0	0.1166666666666667
8.5	0.0	0.5499999999999989	0.27499999999999947	0.07500000000000107	0.375	0.0	0.15000000000000036	0.0	0.0	0.0	0.1416666666666666
9.5	0.0	0.07499999999999929	0.037499999999999645	0.15000000000000036	0.625	0.0	0.25833333333333347	0.0	0.0	0.0	0.09861111111111104
10.5	0.0	0.8249999999999993	0.41249999999999964	0.10000000000000142	0.07499999999999929	0.0	0.05833333333333357	0.0	0.0	0.0	0.15694444444444441
11.5	0.0	0.0	0.0	0.07499999999999929	0.9250000000000007	0.0	0.3333333333333333	0.0	0.0	0.0	0.1111111111111111
12.5	0.0	0.29999999999999893	0.14999999999999947	0.125	0.9749999999999996	0.0	0.36666666666666653	0.0	0.0	0.0	0.17222222222222197
13.5	0.0	0.8000000000000007	0.40000000000000036	0.09999999999999964	0.09999999999999964	0.0	0.06666666666666643	0.0	0.0	0.0	0.15555555555555559
14.5	0.0	0.3249999999999993	0.16249999999999964	0.049999999999998934	0.9250000000000007	0.0	0.3249999999999999	0.0	0.0	0.0	0.16249999999999984
15.5	0.0	0.8249999999999993	0.41249999999999964	0.05000000000000071	0.125	0.0	0.05833333333333357	0.0	0.0	0.0	0.15694444444444441
