ClockTime(s)_UtilizationValuesFrom:	Vision_Module	Audio_Module	Perceptual_SubNetwork	Production_Module	Declarative_Module	Imaginary_Module	Cognitive_SubNetwork	Motor_Module	Speech_Module	Motor_SubNetwork	Overall_Utilization
0.5	0.0	0.0	0.0	0.05	0.0	0.0	0.016666666666666666	0.95	0.0	0.475	0.1638888888888889
1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.16666666666666666
2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.16666666666666666
3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.16666666666666666
4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.16666666666666666
5.5	0.08499999999999996	0.4499999999999993	0.2674999999999996	0.3000000000000016	0.01499999999999968	0.39999999999999947	0.2383333333333336	0.04999999999999982	0.0	0.02499999999999991	0.17694444444444438
6.5	0.0	0.0	0.0	0.01499999999999968	0.9850000000000003	0.0	0.3333333333333333	0.0	0.0	0.0	0.1111111111111111
7.5	0.08499999999999996	0.3150000000000004	0.20000000000000018	0.3849999999999998	0.0	0.6000000000000005	0.3283333333333334	0.0	0.0	0.0	0.1761111111111112
8.5	0.0	0.6999999999999993	0.34999999999999964	0.10000000000000142	0.0	0.1999999999999993	0.10000000000000024	0.0	0.0	0.0	0.14999999999999997
9.5	0.0	0.48499999999999943	0.24249999999999972	0.15000000000000213	0.0	0.36499999999999844	0.17166666666666686	0.0	0.0	0.0	0.13805555555555551
10.5	0.08500000000000085	0.6649999999999991	0.375	0.40000000000000036	0.0	0.23499999999999943	0.2116666666666666	0.0	0.0	0.0	0.1955555555555555
11.5	0.16999999999999993	0.23499999999999943	0.20249999999999968	0.5300000000000011	0.0	0.1999999999999993	0.24333333333333348	0.0	0.0	0.0	0.14861111111111105
12.5	0.2550000000000008	0.3000000000000007	0.27750000000000075	0.5999999999999996	0.0	0.40000000000000036	0.3333333333333333	0.0	0.0	0.0	0.20361111111111133
13.5	0.08500000000000085	0.5800000000000001	0.33250000000000046	0.22000000000000064	0.0	0.1999999999999993	0.13999999999999999	0.15000000000000036	0.0	0.07500000000000018	0.18250000000000022
14.5	0.11500000000000021	0.22000000000000064	0.16750000000000043	0.379999999999999	0.0	0.40000000000000036	0.2599999999999998	0.0	0.0	0.0	0.14250000000000007
15.5	0.054999999999999716	0.6500000000000004	0.35250000000000004	0.16999999999999815	0.0	0.20000000000000107	0.12333333333333307	0.15000000000000036	0.0	0.07500000000000018	0.18361111111111109
16.5	0.08500000000000085	0.5	0.2925000000000004	0.25	0.0	0.25	0.16666666666666666	0.0	0.0	0.0	0.1530555555555557
17.5	0.16999999999999815	0.1999999999999993	0.18499999999999872	0.350000000000005	0.0	0.5649999999999977	0.3050000000000009	0.0	0.0	0.0	0.1633333333333332
18.5	0.08500000000000085	0.5150000000000006	0.3000000000000007	0.20000000000000284	0.0	0.384999999999998	0.19500000000000028	0.0	0.0	0.0	0.16500000000000034
19.5	0.08500000000000085	0.18499999999999872	0.1349999999999998	0.30000000000000426	0.0	0.514999999999997	0.2716666666666671	0.0	0.0	0.0	0.13555555555555562
20.5	0.33999999999999986	0.0	0.16999999999999993	0.8000000000000007	0.0	0.16499999999999915	0.3216666666666666	0.0	0.0	0.0	0.16388888888888883
21.5	0.16999999999999815	0.0	0.08499999999999908	0.3500000000000014	0.0	0.5199999999999996	0.2900000000000003	0.4800000000000004	0.0	0.2400000000000002	0.20499999999999985
22.5	0.0	0.0	0.0	0.05000000000000071	0.0	0.0	0.016666666666666902	0.9499999999999993	0.0	0.47499999999999964	0.16388888888888883
23.5	0.0849999999999973	0.0	0.04249999999999865	0.15000000000000213	0.0	0.0799999999999983	0.07666666666666681	0.7699999999999996	0.0	0.3849999999999998	0.16805555555555507
24.5	0.08500000000000085	0.030000000000001137	0.057500000000000995	0.3500000000000014	0.0	0.5	0.2833333333333338	0.14999999999999858	0.1999999999999993	0.17499999999999893	0.1719444444444446
25.5	0.16999999999999815	0.2699999999999996	0.21999999999999886	0.350000000000005	0.0	0.5649999999999977	0.3050000000000009	0.0	0.0	0.0	0.1749999999999999
26.5	0.08500000000000085	0.5949999999999989	0.33999999999999986	0.3500000000000014	0.0	0.054999999999999716	0.13500000000000037	0.0	0.0	0.0	0.1583333333333334
27.5	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666
28.5	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666
29.5	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666
30.5	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666
31.5	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666
32.5	0.0	0.9549999999999983	0.47749999999999915	0.045000000000001705	0.0	0.0	0.015000000000000568	0.0	0.0	0.0	0.16416666666666657
33.5	0.3400000000000034	0.0	0.1700000000000017	0.7050000000000054	0.0	0.259999999999998	0.3216666666666678	0.0	0.0	0.0	0.16388888888888983
34.5	0.1700000000000017	0.0	0.08500000000000085	0.3499999999999943	0.0	0.5400000000000063	0.29666666666666686	0.46000000000000085	0.0	0.23000000000000043	0.20388888888888937
35.5	0.0	0.0	0.0	0.04999999999999716	0.0	0.0	0.01666666666666572	0.9500000000000028	0.0	0.4750000000000014	0.16388888888888906
36.5	0.08500000000000085	0.0	0.042500000000000426	0.14999999999999858	0.0	0.060000000000002274	0.07000000000000028	0.7899999999999991	0.0	0.3949999999999996	0.16916666666666677
37.5	0.08500000000000085	0.21000000000000085	0.14750000000000085	0.3500000000000014	0.0	0.5	0.2833333333333338	0.14999999999999858	0.20000000000000284	0.1750000000000007	0.20194444444444515
38.5	0.08500000000000085	0.19000000000000483	0.13750000000000284	0.14999999999999858	0.0	0.03999999999999915	0.06333333333333258	0.0	0.0	0.0	0.06694444444444514
39.5	0.08499999999999375	0.0	0.042499999999996874	0.3000000000000185	0.0	0.42499999999999005	0.2416666666666695	0.0	0.0	0.0	0.09472222222222211
40.5	0.1700000000000017	0.0	0.08500000000000085	0.3400000000000034	0.0	0.5749999999999957	0.3049999999999997	0.0	0.0	0.0	0.1300000000000002
41.5	0.1700000000000017	0.0	0.08500000000000085	0.3999999999999986	0.0	0.6000000000000014	0.3333333333333333	0.0	0.0	0.0	0.13944444444444473
42.5	0.1700000000000017	0.0	0.08500000000000085	0.31500000000000483	0.0	0.5999999999999943	0.3049999999999997	0.0	0.0	0.0	0.1300000000000002
43.5	0.3400000000000034	0.0	0.1700000000000017	0.7949999999999946	0.0	0.1700000000000017	0.32166666666666544	0.0	0.0	0.0	0.16388888888888906
44.5	0.1700000000000017	0.0	0.08500000000000085	0.3999999999999915	0.0	0.6000000000000085	0.3333333333333333	0.0	0.0	0.0	0.13944444444444473
45.5	0.1700000000000017	0.0	0.08500000000000085	0.3499999999999943	0.0	0.5650000000000048	0.3049999999999997	0.0	0.0	0.0	0.1300000000000002
46.5	0.3049999999999926	0.0	0.1524999999999963	0.9000000000000057	0.0	0.06499999999999773	0.3216666666666678	0.0	0.0	0.0	0.1580555555555547
47.5	0.03499999999999659	0.0	0.017499999999998295	0.04999999999999716	0.0	0.20000000000000284	0.08333333333333333	0.75	0.0	0.375	0.15861111111111054
48.5	0.1699999999999946	0.0	0.0849999999999973	0.29999999999999716	0.0	0.3500000000000014	0.2166666666666662	0.3500000000000014	0.0	0.1750000000000007	0.15888888888888808
