uuid;timestamp;agent;source;type;igs_timestamp;value
d4879d40-0168-11f1-a92d-bf6711fe544f;1770186517.908;Cognitive_Model;start;4;;true
d48e05e0-0168-11f1-a92d-bf6711fe544f;1770186517.951;Cognitive_Model;production_selected;3;;get-where-should-i-look-next
d48f1750-0168-11f1-a92d-bf6711fe544f;1770186517.958;Shared Interface;countdown_complete;5;;
d48f1751-0168-11f1-a92d-bf6711fe544f;1770186517.958;TARS Agent;request_takeoff_clearance;5;;
d48f1752-0168-11f1-a92d-bf6711fe544f;1770186517.958;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
d48f3e60-0168-11f1-a92d-bf6711fe544f;1770186517.958;Shared Interface;countdown_complete;5;;
d48f3e61-0168-11f1-a92d-bf6711fe544f;1770186517.958;TARS Agent;action_time;3;;transition_action:0.30
d48f3e62-0168-11f1-a92d-bf6711fe544f;1770186517.958;ATC_Agent;is_speaking;4;;true
d48f3e63-0168-11f1-a92d-bf6711fe544f;1770186517.958;Cognitive_Model;production_selected;3;;attend-to-next-aoi
d48fdaa0-0168-11f1-a92d-bf6711fe544f;1770186517.962;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
d48fdaa1-0168-11f1-a92d-bf6711fe544f;1770186517.963;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
d48fdaa2-0168-11f1-a92d-bf6711fe544f;1770186517.963;TARS Agent;interaction_message;3;;
d48fdaa3-0168-11f1-a92d-bf6711fe544f;1770186517.963;TARS Agent;current_task_object;3;;Takeoff clearance
d48fdaa4-0168-11f1-a92d-bf6711fe544f;1770186517.963;TARS Agent;current_task_value;3;;CONFIRM
d48fdaa5-0168-11f1-a92d-bf6711fe544f;1770186517.963;TARS Agent;current_task_autonomy_role;3;;
d49001b0-0168-11f1-a92d-bf6711fe544f;1770186517.963;TARS Agent;current_task_human_role;3;;performer
d49001b1-0168-11f1-a92d-bf6711fe544f;1770186517.963;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
d49001b2-0168-11f1-a92d-bf6711fe544f;1770186517.963;TARS Agent;countdown_next;1;;false
d49001b3-0168-11f1-a92d-bf6711fe544f;1770186517.963;TARS Agent;countdown_max_next;1;;false
d49001b4-0168-11f1-a92d-bf6711fe544f;1770186517.963;TARS Agent;action_about_to_fire;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
d49001b5-0168-11f1-a92d-bf6711fe544f;1770186517.963;TARS Agent;action_time;3;;action:0.03
d49e80a0-0168-11f1-a92d-bf6711fe544f;1770186518.059;Cognitive_Model;production_selected;3;;encode-aoi-information
d4c4a640-0168-11f1-a92d-bf6711fe544f;1770186518.309;Aircraft;cabin_altitude;2;;104.000000
d4c4cd50-0168-11f1-a92d-bf6711fe544f;1770186518.310;Cognitive_Model;production_selected;3;;detected-sound
d4dbb0b0-0168-11f1-a92d-bf6711fe544f;1770186518.460;Cognitive_Model;production_selected;3;;encode-sound
d4fc09f0-0168-11f1-a92d-bf6711fe544f;1770186518.671;Cognitive_Model;production_selected;3;;retrieve-self-callsign
d4fc09f1-0168-11f1-a92d-bf6711fe544f;1770186518.671;Aircraft;e1_n1_percent;2;;23.400000
d4fc09f2-0168-11f1-a92d-bf6711fe544f;1770186518.672;Aircraft;e2_n1_percent;2;;23.400000
d52081e0-0168-11f1-a92d-bf6711fe544f;1770186518.911;Cognitive_Model;production_selected;3;;is-our-callsign
d5264e40-0168-11f1-a92d-bf6711fe544f;1770186518.948;Aircraft;cabin_altitude;2;;103.900000
d58e5ee0-0168-11f1-a92d-bf6711fe544f;1770186519.631;Aircraft;cabin_altitude;2;;103.800000
d59d5300-0168-11f1-a92d-bf6711fe544f;1770186519.728;Aircraft;airspeed;2;;1.600000
d5b96680-0168-11f1-a92d-bf6711fe544f;1770186519.913;Cognitive_Model;production_selected;3;;t-i-x-1-visually-attend-current-task-human-role
d5c12eb0-0168-11f1-a92d-bf6711fe544f;1770186519.963;Cognitive_Model;production_selected;3;;t-i-x-2-visually-encode-allocation-item
d5c8cfd0-0168-11f1-a92d-bf6711fe544f;1770186520.013;Cognitive_Model;production_selected;3;;t-i-x-3-form-task-item-allocation-human-role-representation
d5d83920-0168-11f1-a92d-bf6711fe544f;1770186520.114;Cognitive_Model;production_selected;3;;t-i-x-4-visually-attend-current-task-autonomy_role
d5dfb330-0168-11f1-a92d-bf6711fe544f;1770186520.164;Cognitive_Model;production_selected;3;;t-i-x-5-visually-encode-allocation-item
d5e75450-0168-11f1-a92d-bf6711fe544f;1770186520.214;Cognitive_Model;production_selected;3;;t-i-x-6-form-task-item-allocation-autonomy-role-representation
d5ef4390-0168-11f1-a92d-bf6711fe544f;1770186520.266;Cognitive_Model;production_selected;3;;t-i-tars-n-a-allocation-go-to-perform-task
d5fd7460-0168-11f1-a92d-bf6711fe544f;1770186520.359;Aircraft;cabin_altitude;2;;103.700000
d5fe37b0-0168-11f1-a92d-bf6711fe544f;1770186520.364;Cognitive_Model;production_selected;3;;wait-for-next-word
d5fe5ec0-0168-11f1-a92d-bf6711fe544f;1770186520.364;Cognitive_Model;production_selected;3;;start-timing
d64c0990-0168-11f1-a92d-bf6711fe544f;1770186520.873;Cognitive_Model;production_selected;3;;detected-sound
d67a4580-0168-11f1-a92d-bf6711fe544f;1770186521.177;Aircraft;cabin_altitude;2;;103.600000
d69806b0-0168-11f1-a92d-bf6711fe544f;1770186521.371;Cognitive_Model;production_selected;3;;encode-and-retrieval-attempt-for-word-from-takeoff-clearance-stop-timer
d6ec1a20-0168-11f1-a92d-bf6711fe544f;1770186521.923;Cognitive_Model;production_selected;3;;form-sender-representation-from-takeoff-clearance
d6f7b2e0-0168-11f1-a92d-bf6711fe544f;1770186521.998;Aircraft;cabin_altitude;2;;103.500000
d747f5c0-0168-11f1-a92d-bf6711fe544f;1770186522.525;Cognitive_Model;production_selected;3;;wait-for-next-word
d74f96e0-0168-11f1-a92d-bf6711fe544f;1770186522.575;Cognitive_Model;production_selected;3;;start-timing
d78bdc90-0168-11f1-a92d-bf6711fe544f;1770186522.970;Aircraft;cabin_altitude;2;;103.400000
d7c9f700-0168-11f1-a92d-bf6711fe544f;1770186523.377;Cognitive_Model;production_selected;3;;detected-sound
d83514e0-0168-11f1-a92d-bf6711fe544f;1770186524.078;Cognitive_Model;production_selected;3;;encode-and-retrieval-attempt-for-word-from-takeoff-clearance-stop-timer
d83f9c30-0168-11f1-a92d-bf6711fe544f;1770186524.147;Aircraft;cabin_altitude;2;;103.300000
d8b71620-0168-11f1-a92d-bf6711fe544f;1770186524.930;Cognitive_Model;production_selected;3;;form-wind-representation-from-takeoff-clearance
d8d59aa0-0168-11f1-a92d-bf6711fe544f;1770186525.131;Cognitive_Model;production_selected;3;;update-wind-belief-from-takeoff-clearance
d8dbdc30-0168-11f1-a92d-bf6711fe544f;1770186525.171;Aircraft;airspeed;2;;1.700000
d8dd3bc0-0168-11f1-a92d-bf6711fe544f;1770186525.181;Cognitive_Model;production_selected;3;;wait-for-next-word
d8e4dce0-0168-11f1-a92d-bf6711fe544f;1770186525.231;Cognitive_Model;production_selected;3;;start-timing
d8e726d0-0168-11f1-a92d-bf6711fe544f;1770186525.246;Aircraft;cabin_altitude;2;;103.200000
d9764770-0168-11f1-a92d-bf6711fe544f;1770186526.184;Cognitive_Model;production_selected;3;;detected-sound
d9c63c30-0168-11f1-a92d-bf6711fe544f;1770186526.708;Aircraft;cabin_altitude;2;;103.100000
d9e90670-0168-11f1-a92d-bf6711fe544f;1770186526.935;Cognitive_Model;production_selected;3;;encode-and-retrieval-attempt-for-word-from-takeoff-clearance-stop-timer
da33a400-0168-11f1-a92d-bf6711fe544f;1770186527.425;Aircraft;airspeed;2;;1.800000
daafd8e0-0168-11f1-a92d-bf6711fe544f;1770186528.238;Cognitive_Model;production_selected;3;;detected-sound
