uuid;timestamp;agent;source;type;igs_timestamp;value
47ca43d0-0177-11f1-a92d-bf6711fe544f;1770192724.237;Cognitive_Model;start;4;;true
47ca43d1-0177-11f1-a92d-bf6711fe544f;1770192724.237;Cognitive_Model;production_selected;3;;get-where-should-i-look-next
47d08560-0177-11f1-a92d-bf6711fe544f;1770192724.279;TARS Agent;request_takeoff_clearance;5;;
47d08561-0177-11f1-a92d-bf6711fe544f;1770192724.279;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
47d08562-0177-11f1-a92d-bf6711fe544f;1770192724.279;Shared Interface;countdown_complete;5;;
47d08563-0177-11f1-a92d-bf6711fe544f;1770192724.279;TARS Agent;action_time;3;;transition_action:0.39
47d08564-0177-11f1-a92d-bf6711fe544f;1770192724.279;ATC_Agent;is_speaking;4;;true
47d0ac70-0177-11f1-a92d-bf6711fe544f;1770192724.279;Shared Interface;countdown_complete;5;;
47d0ac71-0177-11f1-a92d-bf6711fe544f;1770192724.279;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
47d0ac72-0177-11f1-a92d-bf6711fe544f;1770192724.279;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
47d0ac73-0177-11f1-a92d-bf6711fe544f;1770192724.279;TARS Agent;interaction_message;3;;
47d0ac74-0177-11f1-a92d-bf6711fe544f;1770192724.279;TARS Agent;current_task_object;3;;Takeoff clearance
47d0ac75-0177-11f1-a92d-bf6711fe544f;1770192724.280;TARS Agent;current_task_value;3;;CONFIRM
47d0ac76-0177-11f1-a92d-bf6711fe544f;1770192724.280;TARS Agent;current_task_autonomy_role;3;;
47d0ac77-0177-11f1-a92d-bf6711fe544f;1770192724.280;TARS Agent;current_task_human_role;3;;performer
47d0ac78-0177-11f1-a92d-bf6711fe544f;1770192724.280;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
47d0ac79-0177-11f1-a92d-bf6711fe544f;1770192724.280;TARS Agent;countdown_next;1;;false
