uuid;timestamp;agent;source;type;igs_timestamp;value
5a4274c0-0167-11f1-a92d-bf6711fe544f;1770185883.277;Cognitive_Model;start;4;;true
5a486830-0167-11f1-a92d-bf6711fe544f;1770185883.316;Shared Interface;countdown_complete;5;;
5a486831-0167-11f1-a92d-bf6711fe544f;1770185883.316;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
5a488f40-0167-11f1-a92d-bf6711fe544f;1770185883.316;ATC_Agent;is_speaking;4;;true
5a48b650-0167-11f1-a92d-bf6711fe544f;1770185883.317;Cognitive_Model;production_selected;3;;get-where-should-i-look-next
5a48b651-0167-11f1-a92d-bf6711fe544f;1770185883.317;TARS Agent;request_takeoff_clearance;5;;
5a48dd60-0167-11f1-a92d-bf6711fe544f;1770185883.319;TARS Agent;action_time;3;;transition_action:0.31
5a48dd61-0167-11f1-a92d-bf6711fe544f;1770185883.319;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
5a48dd62-0167-11f1-a92d-bf6711fe544f;1770185883.319;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
5a48dd63-0167-11f1-a92d-bf6711fe544f;1770185883.319;TARS Agent;interaction_message;3;;
5a490470-0167-11f1-a92d-bf6711fe544f;1770185883.319;TARS Agent;current_task_object;3;;Takeoff clearance
5a490471-0167-11f1-a92d-bf6711fe544f;1770185883.319;TARS Agent;current_task_value;3;;CONFIRM
5a490472-0167-11f1-a92d-bf6711fe544f;1770185883.319;TARS Agent;current_task_autonomy_role;3;;
5a490473-0167-11f1-a92d-bf6711fe544f;1770185883.319;TARS Agent;current_task_human_role;3;;performer
5a490474-0167-11f1-a92d-bf6711fe544f;1770185883.319;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
5a490475-0167-11f1-a92d-bf6711fe544f;1770185883.319;TARS Agent;countdown_next;1;;false
