uuid;timestamp;agent;source;type;igs_timestamp;value
0d963390-0168-11f1-a92d-bf6711fe544f;1770186184.137;Cognitive_Model;start;4;;true
0d998ef0-0168-11f1-a92d-bf6711fe544f;1770186184.159;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
0d998ef1-0168-11f1-a92d-bf6711fe544f;1770186184.160;Shared Interface;countdown_complete;5;;
0d998ef2-0168-11f1-a92d-bf6711fe544f;1770186184.160;TARS Agent;request_takeoff_clearance;5;;
0d998ef3-0168-11f1-a92d-bf6711fe544f;1770186184.160;ATC_Agent;is_speaking;4;;true
0d998ef4-0168-11f1-a92d-bf6711fe544f;1770186184.160;Shared Interface;countdown_complete;5;;
0d998ef5-0168-11f1-a92d-bf6711fe544f;1770186184.160;TARS Agent;action_time;3;;transition_action:0.23
0d99b600-0168-11f1-a92d-bf6711fe544f;1770186184.160;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
0d99b601-0168-11f1-a92d-bf6711fe544f;1770186184.160;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
0d99b602-0168-11f1-a92d-bf6711fe544f;1770186184.160;TARS Agent;interaction_message;3;;
0d99b603-0168-11f1-a92d-bf6711fe544f;1770186184.160;TARS Agent;current_task_object;3;;Takeoff clearance
0d99b604-0168-11f1-a92d-bf6711fe544f;1770186184.160;TARS Agent;current_task_value;3;;CONFIRM
0d99b605-0168-11f1-a92d-bf6711fe544f;1770186184.160;TARS Agent;current_task_autonomy_role;3;;
0d99b606-0168-11f1-a92d-bf6711fe544f;1770186184.161;TARS Agent;current_task_human_role;3;;performer
0d99b607-0168-11f1-a92d-bf6711fe544f;1770186184.161;Cognitive_Model;production_selected;3;;get-where-should-i-look-next
0d99b608-0168-11f1-a92d-bf6711fe544f;1770186184.161;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
0d99b609-0168-11f1-a92d-bf6711fe544f;1770186184.161;TARS Agent;countdown_next;1;;false
0d99b60a-0168-11f1-a92d-bf6711fe544f;1770186184.161;TARS Agent;countdown_max_next;1;;false
0d99b60b-0168-11f1-a92d-bf6711fe544f;1770186184.161;TARS Agent;action_about_to_fire;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
0d99dd10-0168-11f1-a92d-bf6711fe544f;1770186184.161;TARS Agent;action_time;3;;action:0.03
0d9dd4b0-0168-11f1-a92d-bf6711fe544f;1770186184.188;Cognitive_Model;production_selected;3;;attend-to-next-aoi
0dacefe0-0168-11f1-a92d-bf6711fe544f;1770186184.287;Cognitive_Model;production_selected;3;;encode-aoi-information
0dc30ff0-0168-11f1-a92d-bf6711fe544f;1770186184.432;Aircraft;cabin_altitude;2;;104.000000
0dd33c90-0168-11f1-a92d-bf6711fe544f;1770186184.537;Cognitive_Model;production_selected;3;;detected-sound
0de27ed0-0168-11f1-a92d-bf6711fe544f;1770186184.637;Cognitive_Model;production_selected;3;;encode-sound
0e010350-0168-11f1-a92d-bf6711fe544f;1770186184.838;Cognitive_Model;production_selected;3;;retrieve-self-callsign
0e199460-0168-11f1-a92d-bf6711fe544f;1770186184.998;Aircraft;e1_n1_percent;2;;23.400000
0e199461-0168-11f1-a92d-bf6711fe544f;1770186184.998;Aircraft;e2_n1_percent;2;;23.400000
0e2ef120-0168-11f1-a92d-bf6711fe544f;1770186185.138;Cognitive_Model;production_selected;3;;is-our-callsign
0e388e10-0168-11f1-a92d-bf6711fe544f;1770186185.202;Aircraft;cabin_altitude;2;;103.900000
0e94b7d0-0168-11f1-a92d-bf6711fe544f;1770186185.805;Aircraft;cabin_altitude;2;;103.800000
0ec7fcd0-0168-11f1-a92d-bf6711fe544f;1770186186.141;Cognitive_Model;production_selected;3;;t-i-x-1-visually-attend-current-task-human-role
0ec7fcd1-0168-11f1-a92d-bf6711fe544f;1770186186.142;Cognitive_Model;production_selected;3;;t-i-x-2-visually-encode-allocation-item
0ecf76e0-0168-11f1-a92d-bf6711fe544f;1770186186.191;Cognitive_Model;production_selected;3;;t-i-x-3-form-task-item-allocation-human-role-representation
0edee030-0168-11f1-a92d-bf6711fe544f;1770186186.291;Cognitive_Model;production_selected;3;;t-i-x-4-visually-attend-current-task-autonomy_role
0ee68150-0168-11f1-a92d-bf6711fe544f;1770186186.341;Cognitive_Model;production_selected;3;;t-i-x-5-visually-encode-allocation-item
0eee2270-0168-11f1-a92d-bf6711fe544f;1770186186.392;Cognitive_Model;production_selected;3;;t-i-x-6-form-task-item-allocation-autonomy-role-representation
0ef5c390-0168-11f1-a92d-bf6711fe544f;1770186186.442;Cognitive_Model;production_selected;3;;t-i-tars-n-a-allocation-go-to-perform-task
0f0505d0-0168-11f1-a92d-bf6711fe544f;1770186186.542;Cognitive_Model;production_selected;3;;wait-for-next-word
0f0505d1-0168-11f1-a92d-bf6711fe544f;1770186186.542;Cognitive_Model;production_selected;3;;start-timing
0f0ad230-0168-11f1-a92d-bf6711fe544f;1770186186.579;Aircraft;cabin_altitude;2;;103.700000
0f517820-0168-11f1-a92d-bf6711fe544f;1770186187.043;Cognitive_Model;production_selected;3;;detected-sound
0f9055e0-0168-11f1-a92d-bf6711fe544f;1770186187.454;Aircraft;cabin_altitude;2;;103.600000
0fa5b2a0-0168-11f1-a92d-bf6711fe544f;1770186187.594;Cognitive_Model;production_selected;3;;encode-and-retrieval-attempt-for-word-from-takeoff-clearance-stop-timer
0fde75e0-0168-11f1-a92d-bf6711fe544f;1770186187.967;Aircraft;airspeed;2;;1.600000
0ff9c610-0168-11f1-a92d-bf6711fe544f;1770186188.145;Cognitive_Model;production_selected;3;;form-sender-representation-from-takeoff-clearance
