uuid;timestamp;agent;source;type;igs_timestamp;value
6c1939f0-0175-11f1-a92d-bf6711fe544f;1770191926.159;Cognitive_Model;start;4;;true
6c1bf910-0175-11f1-a92d-bf6711fe544f;1770191926.177;TARS Agent;request_takeoff_clearance;5;;
6c1bf911-0175-11f1-a92d-bf6711fe544f;1770191926.177;TARS Agent;action_time;3;;transition_action:0.24
6c1bf912-0175-11f1-a92d-bf6711fe544f;1770191926.178;Shared Interface;countdown_complete;5;;
6c1bf913-0175-11f1-a92d-bf6711fe544f;1770191926.178;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
6c1bf914-0175-11f1-a92d-bf6711fe544f;1770191926.178;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
6c1bf915-0175-11f1-a92d-bf6711fe544f;1770191926.178;Shared Interface;countdown_complete;5;;
6c1bf916-0175-11f1-a92d-bf6711fe544f;1770191926.178;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
6c1bf917-0175-11f1-a92d-bf6711fe544f;1770191926.178;ATC_Agent;is_speaking;4;;true
6c1bf918-0175-11f1-a92d-bf6711fe544f;1770191926.178;TARS Agent;interaction_message;3;;
6c1bf919-0175-11f1-a92d-bf6711fe544f;1770191926.178;TARS Agent;current_task_object;3;;Takeoff clearance
6c1bf91a-0175-11f1-a92d-bf6711fe544f;1770191926.178;TARS Agent;current_task_value;3;;CONFIRM
6c1bf91b-0175-11f1-a92d-bf6711fe544f;1770191926.178;TARS Agent;current_task_autonomy_role;3;;
6c1c2020-0175-11f1-a92d-bf6711fe544f;1770191926.178;TARS Agent;current_task_human_role;3;;performer
6c1c2021-0175-11f1-a92d-bf6711fe544f;1770191926.178;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
6c1c2022-0175-11f1-a92d-bf6711fe544f;1770191926.178;TARS Agent;countdown_next;1;;false
6c1c2023-0175-11f1-a92d-bf6711fe544f;1770191926.178;TARS Agent;countdown_max_next;1;;false
