uuid;timestamp;agent;source;type;igs_timestamp;value
3f8a0830-0178-11f1-a92d-bf6711fe544f;1770193139.891;Cognitive_Model;start;4;;true
3f8dd8c0-0178-11f1-a92d-bf6711fe544f;1770193139.917;Shared Interface;countdown_complete;5;;
3f8dd8c1-0178-11f1-a92d-bf6711fe544f;1770193139.917;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
3f8dd8c2-0178-11f1-a92d-bf6711fe544f;1770193139.917;Shared Interface;countdown_complete;5;;
3f8dffd0-0178-11f1-a92d-bf6711fe544f;1770193139.917;ATC_Agent;is_speaking;4;;true
3f8dffd1-0178-11f1-a92d-bf6711fe544f;1770193139.918;TARS Agent;request_takeoff_clearance;5;;
3f8dffd2-0178-11f1-a92d-bf6711fe544f;1770193139.918;TARS Agent;action_time;3;;transition_action:0.33
3f8e26e0-0178-11f1-a92d-bf6711fe544f;1770193139.918;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
3f8e26e1-0178-11f1-a92d-bf6711fe544f;1770193139.918;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
3f8e26e2-0178-11f1-a92d-bf6711fe544f;1770193139.918;TARS Agent;interaction_message;3;;
3f8e26e3-0178-11f1-a92d-bf6711fe544f;1770193139.918;TARS Agent;current_task_object;3;;Takeoff clearance
3f8e26e4-0178-11f1-a92d-bf6711fe544f;1770193139.918;TARS Agent;current_task_value;3;;CONFIRM
3f8e26e5-0178-11f1-a92d-bf6711fe544f;1770193139.919;TARS Agent;current_task_autonomy_role;3;;
3f8e26e6-0178-11f1-a92d-bf6711fe544f;1770193139.919;TARS Agent;current_task_human_role;3;;performer
3f8e26e7-0178-11f1-a92d-bf6711fe544f;1770193139.919;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
3f8e26e8-0178-11f1-a92d-bf6711fe544f;1770193139.919;TARS Agent;countdown_next;1;;false
3f8e26e9-0178-11f1-a92d-bf6711fe544f;1770193139.919;TARS Agent;countdown_max_next;1;;false
3f8e26ea-0178-11f1-a92d-bf6711fe544f;1770193139.919;TARS Agent;action_about_to_fire;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
3f8e26eb-0178-11f1-a92d-bf6711fe544f;1770193139.919;TARS Agent;action_time;3;;action:0.03
3f8e7500-0178-11f1-a92d-bf6711fe544f;1770193139.921;Cognitive_Model;production_selected;3;;get-where-should-i-look-next
3f918240-0178-11f1-a92d-bf6711fe544f;1770193139.941;Cognitive_Model;production_selected;3;;attend-to-next-aoi
3fa0eb90-0178-11f1-a92d-bf6711fe544f;1770193140.041;Cognitive_Model;production_selected;3;;encode-aoi-information
3fbeacc0-0178-11f1-a92d-bf6711fe544f;1770193140.236;Aircraft;airspeed;2;;1.700000
3fc71130-0178-11f1-a92d-bf6711fe544f;1770193140.292;Cognitive_Model;production_selected;3;;detected-sound
3fd67a80-0178-11f1-a92d-bf6711fe544f;1770193140.392;Cognitive_Model;production_selected;3;;encode-sound
3fde42b0-0178-11f1-a92d-bf6711fe544f;1770193140.443;Aircraft;cabin_altitude;2;;104.000000
3ff4ff00-0178-11f1-a92d-bf6711fe544f;1770193140.592;Cognitive_Model;production_selected;3;;retrieve-self-callsign
4022ecd0-0178-11f1-a92d-bf6711fe544f;1770193140.893;Cognitive_Model;production_selected;3;;is-our-callsign
402c62b0-0178-11f1-a92d-bf6711fe544f;1770193140.956;Aircraft;e1_n1_percent;2;;23.400000
402c89c0-0178-11f1-a92d-bf6711fe544f;1770193140.956;Aircraft;e2_n1_percent;2;;23.400000
40451ad0-0178-11f1-a92d-bf6711fe544f;1770193141.117;Aircraft;cabin_altitude;2;;103.900000
40adc7b0-0178-11f1-a92d-bf6711fe544f;1770193141.803;Aircraft;cabin_altitude;2;;103.800000
40bbd170-0178-11f1-a92d-bf6711fe544f;1770193141.896;Cognitive_Model;production_selected;3;;t-i-x-1-visually-attend-current-task-human-role
40c37290-0178-11f1-a92d-bf6711fe544f;1770193141.946;Cognitive_Model;production_selected;3;;t-i-x-2-visually-encode-allocation-item
40c399a0-0178-11f1-a92d-bf6711fe544f;1770193141.946;Cognitive_Model;production_selected;3;;t-i-x-3-form-task-item-allocation-human-role-representation
40d2dbe0-0178-11f1-a92d-bf6711fe544f;1770193142.046;Cognitive_Model;production_selected;3;;t-i-x-4-visually-attend-current-task-autonomy_role
40da7d00-0178-11f1-a92d-bf6711fe544f;1770193142.096;Cognitive_Model;production_selected;3;;t-i-x-5-visually-encode-allocation-item
40e21e20-0178-11f1-a92d-bf6711fe544f;1770193142.146;Cognitive_Model;production_selected;3;;t-i-x-6-form-task-item-allocation-autonomy-role-representation
40e9bf40-0178-11f1-a92d-bf6711fe544f;1770193142.197;Cognitive_Model;production_selected;3;;t-i-tars-n-a-allocation-go-to-perform-task
40f92890-0178-11f1-a92d-bf6711fe544f;1770193142.297;Cognitive_Model;production_selected;3;;wait-for-next-word
40f92891-0178-11f1-a92d-bf6711fe544f;1770193142.297;Cognitive_Model;production_selected;3;;start-timing
411451b0-0178-11f1-a92d-bf6711fe544f;1770193142.476;Aircraft;cabin_altitude;2;;103.700000
414573d0-0178-11f1-a92d-bf6711fe544f;1770193142.798;Cognitive_Model;production_selected;3;;detected-sound
41998740-0178-11f1-a92d-bf6711fe544f;1770193143.348;Cognitive_Model;production_selected;3;;encode-and-retrieval-attempt-for-word-from-takeoff-clearance-stop-timer
41a32430-0178-11f1-a92d-bf6711fe544f;1770193143.412;Aircraft;cabin_altitude;2;;103.600000
