Task_Object,Task_Value,FSM_Duration_s,Human_Active_Time_s,TARS_Execution_Time_s,Active_Duration_s,Coordination_Time_s
Takeoff clearance,CONFIRM,3.074000,10.464000,3000.650000,3011.114000,0.000000
Pitot-Static Switch,PITOT-STATIC,8.256000,5.935000,8000.400000,8006.335000,1.057000
