Metric,Current_N,Required_N,Final_Mean,Final_Std,Final_CI_Width,Target_Margin_Error,Current_Relative_Precision_Pct,Target_Relative_Precision_Pct,Status
total_fsm_time,12,6,64.68408334255219,3.123358729095973,1.9844874591271322,3.2342041671276096,3.0679687437444825,5.0,Sufficient
active_time,12,156,79.07125002145767,24.946498562271476,15.850248991504678,3.953562501072884,20.04552727723841,5.0,Need More
coordination_time,12,21,7.398666560649872,0.7973001151791073,0.5065803248900324,0.3699333280324936,6.846913842344264,5.0,Need More
workload_overall,12,2,0.15741362865090155,0.0027782175208889643,0.0017651951975837259,0.007870681432545079,1.1213738052493691,5.0,Sufficient
jae_data,12,39,0.45505782272895123,0.0692999988093986,0.044031118575541296,0.022752891136447562,9.675939271077603,5.0,Need More
