Run_Name,Run_Number,N_Repetitions,Total_FSM_Time_Mean,Total_FSM_Time_CI,Total_FSM_Time_Std,Active_Time_Mean,Active_Time_CI,Active_Time_Std,Coordination_Time_Mean,Coordination_Time_CI,Coordination_Time_Std,Active_Percentage,Coordination_Percentage,Workload_Overall_Mean,Workload_Overall_CI,Workload_Overall_Std,Workload_Perceptual_Mean,Workload_Perceptual_CI,Workload_Cognitive_Mean,Workload_Cognitive_CI,Workload_Motor_Mean,Workload_Motor_CI,JAE_Data_Mean,JAE_Data_CI,JAE_Data_Std,Team_Efficiency_Pct
C1,1,12,62.78016668558121,2.019850122816301,3.179015560692294,25.666916747887928,0.05226381825669008,0.0822573366322598,7.134666363398234,0.08574431909597274,0.13495185685708094,40.88379834420363,11.364522810413087,0.15053815516426827,0.0005645276389838899,0.0008885026312092784,0.1140856862862026,0.0009666377709876264,0.24034064785991113,0.002023480116041454,0.09718813134669109,0.002986499378662752,0.6172221292521803,0.00134024752112891,0.002109397958155123,61.72221292521803
C2,2,12,47.457249999046326,1.3982049529436558,2.200616398333219,34.70283321539561,1.6181844782748327,2.5468392819828476,4.788833439350128,0.06579955794372021,0.10356105942063745,73.12440821179689,10.09083636208664,0.16103812254024993,0.0013940883818792731,0.0021941373812405444,0.16220595159743148,0.002053912808405878,0.2006251735784085,0.002458853535744051,0.12028324244490984,0.0036961898322921045,0.6992835726594028,0.01525429360771487,0.024008532216578185,69.92835726594028
C3,3,12,64.68408334255219,1.9844874591271322,3.123358729095973,79.07125002145767,15.850248991504678,24.946498562271476,7.398666560649872,0.5065803248900324,0.7973001151791073,122.24220540115616,11.438156310368067,0.15741362865090155,0.0017651951975837259,0.0027782175208889643,0.1711680639532768,0.005273898952264643,0.20134131263065988,0.003908366843072834,0.09973150936876803,0.003207704522943858,0.1421898985272729,0.027795375404813805,0.0437467760251354,14.21898985272729
