uuid;timestamp;agent;source;type;igs_timestamp;value
f17bf470-0175-11f1-a92d-bf6711fe544f;1770192149.944;Cognitive_Model;start;4;;true
f1823600-0175-11f1-a92d-bf6711fe544f;1770192149.985;TARS Agent;request_takeoff_clearance;5;;
f1823601-0175-11f1-a92d-bf6711fe544f;1770192149.985;TARS Agent;action_time;3;;transition_action:0.29
f1825d10-0175-11f1-a92d-bf6711fe544f;1770192149.985;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
f1825d11-0175-11f1-a92d-bf6711fe544f;1770192149.986;Shared Interface;countdown_complete;5;;
f1825d12-0175-11f1-a92d-bf6711fe544f;1770192149.986;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
f1825d13-0175-11f1-a92d-bf6711fe544f;1770192149.986;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
f1825d14-0175-11f1-a92d-bf6711fe544f;1770192149.986;Shared Interface;countdown_complete;5;;
f1825d15-0175-11f1-a92d-bf6711fe544f;1770192149.986;TARS Agent;interaction_message;3;;
f1825d16-0175-11f1-a92d-bf6711fe544f;1770192149.986;ATC_Agent;is_speaking;4;;true
f1828420-0175-11f1-a92d-bf6711fe544f;1770192149.986;TARS Agent;current_task_object;3;;Takeoff clearance
f1828421-0175-11f1-a92d-bf6711fe544f;1770192149.986;TARS Agent;current_task_value;3;;CONFIRM
f1828422-0175-11f1-a92d-bf6711fe544f;1770192149.986;TARS Agent;current_task_autonomy_role;3;;
f1828423-0175-11f1-a92d-bf6711fe544f;1770192149.986;TARS Agent;current_task_human_role;3;;performer
f1828424-0175-11f1-a92d-bf6711fe544f;1770192149.987;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
f1828425-0175-11f1-a92d-bf6711fe544f;1770192149.987;TARS Agent;countdown_next;1;;false
f1828426-0175-11f1-a92d-bf6711fe544f;1770192149.987;TARS Agent;countdown_max_next;1;;false
f1828427-0175-11f1-a92d-bf6711fe544f;1770192149.987;TARS Agent;action_about_to_fire;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
f182ab30-0175-11f1-a92d-bf6711fe544f;1770192149.987;TARS Agent;action_time;3;;action:0.03
f1836e80-0175-11f1-a92d-bf6711fe544f;1770192149.992;Cognitive_Model;production_selected;3;;get-where-should-i-look-next
f18b0fa0-0175-11f1-a92d-bf6711fe544f;1770192150.043;Cognitive_Model;production_selected;3;;attend-to-next-aoi
f19a78f0-0175-11f1-a92d-bf6711fe544f;1770192150.144;Cognitive_Model;production_selected;3;;encode-aoi-information
f1b15c50-0175-11f1-a92d-bf6711fe544f;1770192150.294;Cognitive_Model;production_selected;3;;detected-sound
f1b63e50-0175-11f1-a92d-bf6711fe544f;1770192150.325;Aircraft;cabin_altitude;2;;104.000000
f1d05600-0175-11f1-a92d-bf6711fe544f;1770192150.496;Cognitive_Model;production_selected;3;;encode-sound
f1eeb370-0175-11f1-a92d-bf6711fe544f;1770192150.696;Cognitive_Model;production_selected;3;;retrieve-self-callsign
f1f14b80-0175-11f1-a92d-bf6711fe544f;1770192150.712;Aircraft;e1_n1_percent;2;;23.400000
f1f14b81-0175-11f1-a92d-bf6711fe544f;1770192150.713;Aircraft;e2_n1_percent;2;;23.400000
f2150020-0175-11f1-a92d-bf6711fe544f;1770192150.946;Cognitive_Model;production_selected;3;;is-our-callsign
f21e9d10-0175-11f1-a92d-bf6711fe544f;1770192151.009;Aircraft;cabin_altitude;2;;103.900000
f2921f60-0175-11f1-a92d-bf6711fe544f;1770192151.766;Aircraft;cabin_altitude;2;;103.800000
f2ae32e0-0175-11f1-a92d-bf6711fe544f;1770192151.950;Cognitive_Model;production_selected;3;;t-i-x-1-visually-attend-current-task-human-role
f2b5d400-0175-11f1-a92d-bf6711fe544f;1770192152.001;Cognitive_Model;production_selected;3;;t-i-x-2-visually-encode-allocation-item
f2bd9c30-0175-11f1-a92d-bf6711fe544f;1770192152.051;Cognitive_Model;production_selected;3;;t-i-x-3-form-task-item-allocation-human-role-representation
f2c1e1f0-0175-11f1-a92d-bf6711fe544f;1770192152.079;Aircraft;airspeed;2;;1.600000
f2ccde70-0175-11f1-a92d-bf6711fe544f;1770192152.152;Cognitive_Model;production_selected;3;;t-i-x-4-visually-attend-current-task-autonomy_role
f2d45880-0175-11f1-a92d-bf6711fe544f;1770192152.200;Cognitive_Model;production_selected;3;;t-i-x-5-visually-encode-allocation-item
f2dc20b0-0175-11f1-a92d-bf6711fe544f;1770192152.251;Cognitive_Model;production_selected;3;;t-i-x-6-form-task-item-allocation-autonomy-role-representation
f2e39ac0-0175-11f1-a92d-bf6711fe544f;1770192152.301;Cognitive_Model;production_selected;3;;t-i-tars-n-a-allocation-go-to-perform-task
f2eb62f0-0175-11f1-a92d-bf6711fe544f;1770192152.352;Cognitive_Model;production_selected;3;;wait-for-next-word
f2eebe50-0175-11f1-a92d-bf6711fe544f;1770192152.373;Aircraft;cabin_altitude;2;;103.700000
f2f35230-0175-11f1-a92d-bf6711fe544f;1770192152.403;Cognitive_Model;production_selected;3;;start-timing
f337fc50-0175-11f1-a92d-bf6711fe544f;1770192152.854;Cognitive_Model;production_selected;3;;detected-sound
f36cc7f0-0175-11f1-a92d-bf6711fe544f;1770192153.199;Aircraft;cabin_altitude;2;;103.600000
f38c0fc0-0175-11f1-a92d-bf6711fe544f;1770192153.405;Cognitive_Model;production_selected;3;;encode-and-retrieval-attempt-for-word-from-takeoff-clearance-stop-timer
